-0.022,0.299
-0.028,0.299
-0.002,0.300
0.037,0.298
0.069,0.293
-0.101,0.283
-0.086,0.289
-0.090,0.288
-0.016,0.301
0.002,0.302
0.050,0.298
0.021,0.301
0.029,0.301
0.080,0.291
0.012,0.302
0.027,0.301
0.023,0.302
0.002,0.303
-0.004,0.303
-0.063,0.297
0.061,0.297
0.027,0.302
0.031,0.302
0.010,0.304
-0.021,0.303
-0.022,0.303
-0.041,0.302
-0.043,0.302
-0.086,0.292
0.084,0.293
-0.061,0.299
0.034,0.303
-0.109,0.285
-0.007,0.306
0.022,0.305
0.060,0.300
0.020,0.305
0.039,0.304
0.011,0.306
-0.011,0.306
0.036,0.305
-0.022,0.306
0.073,0.298
0.027,0.306
-0.003,0.307
0.000,0.308
0.005,0.308
-0.016,0.308
-0.056,0.303
0.048,0.305
-0.037,0.306
0.011,0.308
0.045,0.306
0.005,0.309
-0.058,0.304
0.027,0.308
0.032,0.308
0.031,0.308
0.038,0.308
-0.026,0.309
-0.043,0.307
-0.044,0.307
0.028,0.309
-0.031,0.309
0.026,0.310
-0.092,0.297
0.001,0.311
-0.044,0.308
0.086,0.299
-0.015,0.311
0.140,0.279
0.039,0.310
-0.006,0.312
0.012,0.312
0.085,0.301
-0.093,0.299
0.016,0.313
-0.107,0.294
0.051,0.309
0.046,0.310
-0.015,0.313
0.005,0.314
0.036,0.312
0.086,0.302
-0.083,0.303
0.045,0.311
-0.041,0.312
0.012,0.315
0.048,0.311
-0.034,0.313
-0.105,0.297
0.006,0.315
-0.013,0.315
-0.010,0.316
-0.074,0.307
-0.060,0.310
0.025,0.315
0.095,0.302
0.127,0.290
0.023,0.316
-0.059,0.312
0.001,0.317
0.011,0.317
-0.050,0.314
-0.050,0.314
-0.061,0.312
0.007,0.318
-0.016,0.318
-0.002,0.318
-0.051,0.314
0.026,0.318
0.082,0.308
-0.032,0.317
-0.011,0.319
0.007,0.319
0.000,0.320
-0.004,0.320
-0.019,0.319
0.080,0.310
-0.004,0.320
0.004,0.320
-0.031,0.319
-0.057,0.316
-0.033,0.319
0.026,0.320
-0.006,0.321
0.092,0.308
0.112,0.301
-0.031,0.320
0.074,0.313
0.086,0.310
0.090,0.309
0.088,0.310
0.014,0.322
0.039,0.320
0.068,0.316
-0.004,0.323
0.047,0.320
0.041,0.321
-0.049,0.320
-0.073,0.316
-0.020,0.323
-0.014,0.324
0.025,0.323
0.007,0.324
-0.002,0.325
0.028,0.324
0.022,0.324
-0.019,0.325
0.042,0.323
0.012,0.325
0.025,0.325
0.068,0.319
-0.043,0.323
-0.019,0.326
0.007,0.326
0.033,0.325
-0.075,0.318
-0.041,0.324
0.039,0.325
0.036,0.325
0.026,0.326
0.016,0.327
0.034,0.326
0.005,0.328
-0.039,0.326
0.074,0.320
-0.016,0.328
-0.100,0.313
-0.049,0.325
-0.013,0.329
0.001,0.329
-0.001,0.329
0.067,0.323
-0.027,0.328
-0.037,0.328
0.109,0.311
-0.047,0.327
0.087,0.319
0.049,0.327
0.101,0.315
-0.003,0.331
-0.011,0.331
-0.005,0.331
0.070,0.324
0.028,0.330
-0.029,0.330
-0.012,0.332
0.039,0.330
0.037,0.330
0.043,0.330
0.045,0.329
-0.138,0.303
-0.003,0.333
0.071,0.325
-0.002,0.333
0.047,0.330
0.020,0.333
0.079,0.324
-0.076,0.325
-0.051,0.330
0.045,0.331
0.009,0.334
0.010,0.334
-0.003,0.335
0.019,0.334
-0.010,0.335
0.077,0.326
0.011,0.335
0.015,0.335
-0.000,0.336
0.087,0.324
0.144,0.304
-0.022,0.335
0.050,0.333
-0.003,0.337
-0.084,0.326
0.037,0.335
-0.007,0.337
-0.080,0.328
0.079,0.328
0.040,0.335
-0.014,0.337
-0.058,0.333
-0.041,0.336
0.046,0.335
0.067,0.332
0.069,0.331
0.149,0.304
-0.045,0.336
-0.013,0.339
0.040,0.337
0.028,0.338
-0.001,0.340
0.000,0.340
-0.099,0.325
0.003,0.340
-0.026,0.339
-0.038,0.338
0.069,0.334
-0.099,0.326
-0.035,0.339
0.003,0.341
0.104,0.325
0.108,0.324
